[21:39:28] [main/INFO]: ModLauncher running: args [--username, nolybutt, --version, 1.21.1, --gameDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted, --assetsDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\assets, --assetIndex, 17, --uuid, 1eb4eefd-5d54-4f3d-b561-998578914989, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.213, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width=1280, --height=720]
[21:39:28] [main/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[21:39:28] [main/INFO]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[21:39:28] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[21:39:28] [main/INFO]: Trying GL version 4.6
[21:39:28] [main/INFO]: Requested GL version 4.6 got version 4.6
[21:39:28] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/nolyn/AppData/Roaming/ATLauncher/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23121!/ Service=ModLauncher Env=CLIENT
[21:39:28] [main/INFO]: Found mod file "client-1.21.1-20240808.144430-srg.jar" [locator: production client provider +net.neoforged:neoforge:21.1.213:client]
[21:39:28] [main/INFO]: Found mod file "neoforge-21.1.213-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[C:\Users\nolyn\AppData\Roaming\ATLauncher\libraries\net\neoforged\neoforge\21.1.213\neoforge-21.1.213-universal.jar]], reader: mod manifest]
[21:39:28] [main/INFO]: Found library file "~nonexistent" [locator: org.sinytra.connector.locator.ConnectorEarlyLocatorBootstrap@2b5cb9b2]
[21:39:28] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 5070 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
	Identifier: Intel64 Family 6 Model 183 Stepping 1
	Microarchitecture: Raptor Lake
	Frequency (GHz): 3.42
	Number of physical packages: 1
	Number of physical CPUs: 20
	Number of logical CPUs: 28
	Graphics card #0 name: NVIDIA GeForce RTX 5070 Ti
	Graphics card #0 vendor: NVIDIA
	Graphics card #0 VRAM (MiB): 16303.00
	Graphics card #0 deviceId: VideoController1
	Graphics card #0 versionInfo: 32.0.15.8157
	Graphics card #1 name: NVIDIA GeForce RTX 5070 Ti
	Graphics card #1 vendor: NVIDIA
	Graphics card #1 VRAM (MiB): 16303.00
	Graphics card #1 deviceId: VideoController2
	Graphics card #1 versionInfo: 32.0.15.8157
	Memory slot #0 capacity (MiB): 8192.00
	Memory slot #0 clockSpeed (GHz): 2.13
	Memory slot #0 type: DDR4
	Memory slot #1 capacity (MiB): 16384.00
	Memory slot #1 clockSpeed (GHz): 2.13
	Memory slot #1 type: DDR4
	Memory slot #2 capacity (MiB): 8192.00
	Memory slot #2 clockSpeed (GHz): 2.13
	Memory slot #2 type: DDR4
	Memory slot #3 capacity (MiB): 16384.00
	Memory slot #3 clockSpeed (GHz): 2.13
	Memory slot #3 type: DDR4
	Virtual memory max (MiB): 52012.92
	Virtual memory used (MiB): 21946.39
	Swap memory total (MiB): 3072.00
	Swap memory used (MiB): 0.00
	Space in storage for jna.tmpdir (MiB): available: 202194.20, total: 952440.00
	Space in storage for org.lwjgl.system.SharedLibraryExtractPath (MiB): available: 202194.20, total: 952440.00
	Space in storage for io.netty.native.workdir (MiB): available: 202194.20, total: 952440.00
	Space in storage for java.io.tmpdir (MiB): available: 202194.20, total: 952440.00
	Space in storage for workdir (MiB): available: 202194.20, total: 952440.00
	JVM Flags: 9 total; -Xmx12672M -XX:MetaspaceSize=256M -XX:+UnlockExperimentalVMOptions -XX:+UseG1GC -XX:G1NewSizePercent=20 -XX:G1ReservePercent=20 -XX:MaxGCPauseMillis=50 -XX:G1HeapRegionSize=32M -XX:HeapDumpPath=MojangTricksIntelDriversForPerformance_javaw.exe_minecraft.exe.heapdump
	Loaded Shaderpack: BSL_v10.0.zip
		Profile: HIGH (+7 options changed by user)
	Sinytra Connector: 2.0.0-beta.10+1.21.1
		SINYTRA CONNECTOR IS PRESENT!
		Please verify issues are not caused by Connector before reporting them to mod authors. If you're unsure, file a report on Connector's issue tracker.
		Connector's issue tracker can be found at https://github.com/Sinytra/Connector/issues.
		Installed Fabric mods:
		| ================================================== | ============================== | ============================== | ==================== |
		| inventory-1.9.10_mapped_moj_1.21.1.jar             | Frostbyte's Improved Inventory | inventory                      | 1.9.10               |
		| enhancedblockentities-0.10.2+1.21_mapped_moj_1.21. | Enhanced Block Entities        | enhancedblockentities          | 0.10.21.21           |
	ModLauncher: 11.0.5+main.901c6ea8
	ModLauncher launch target: forgeclient
	ModLauncher services: 
		sponge-mixin-0.15.2+mixin.0.8.7.jar mixin PLUGINSERVICE 
		loader-4.0.42.jar slf4jfixer PLUGINSERVICE 
		loader-4.0.42.jar runtime_enum_extender PLUGINSERVICE 
		at-modlauncher-10.0.1.jar accesstransformer PLUGINSERVICE 
		loader-4.0.42.jar runtimedistcleaner PLUGINSERVICE 
		modlauncher-11.0.5.jar mixin TRANSFORMATIONSERVICE 
		modlauncher-11.0.5.jar fml TRANSFORMATIONSERVICE 
		modlauncher-11.0.5.jar connector_loader TRANSFORMATIONSERVICE 
	FML Language Providers: 
		klf@2.6.0
		kotori_scala@3.7.1-build-11
		kotlinforforge@5.10.0
		javafml@4.0
		lowcodefml@4.0
		minecraft@4.0
	Mod List: 
		letsdo-farm_and_charm-neoforge-1.1.12.jar         |[Let's Do] Farm & Charm       |farm_and_charm                |1.1.12              |Manifest: NOSIGNATURE
		AdvancedPeripherals-1.21.1-0.7.57b.jar            |Advanced Peripherals          |advancedperipherals           |0.7.57b             |Manifest: NOSIGNATURE
		almostunified-neoforge-1.21.1-1.3.0.jar           |AlmostUnified                 |almostunified                 |1.21.1-1.3.0        |Manifest: NOSIGNATURE
		Aquaculture-1.21.1-2.7.14.jar                     |Aquaculture 2                 |aquaculture                   |2.7.14              |Manifest: NOSIGNATURE
		aquaculturedelight-1.2.0-neoforge-1.21.1.jar      |Aquaculture Delight           |aquaculturedelight            |1.2.0               |Manifest: NOSIGNATURE
		architectury-13.0.8-neoforge.jar                  |Architectury                  |architectury                  |13.0.8              |Manifest: NOSIGNATURE
		AsyncParticles-3.3.11+1.21.1.jar                  |AsyncParticles                |asyncparticles                |3.3.11              |Manifest: NOSIGNATURE
		athena-neoforge-1.21-4.0.2.jar                    |Athena                        |athena                        |4.0.2               |Manifest: NOSIGNATURE
		atmosphericwatergenerator-1.0.9-neoforge-1.21.1.ja|Atmospheric Water Generator   |atmosphericwatergenerator     |1.0.9               |Manifest: NOSIGNATURE
		balanced_crates-1.8.2.1.21.1-neoforge.jar         |Balanced Crates               |balanced_crates               |1.8.2.1.21.1        |Manifest: NOSIGNATURE
		betterblockz-0.1.4.jar                            |BetterBlockZ                  |betterblockz                  |0.1.4               |Manifest: NOSIGNATURE
		BiomesOPlenty-neoforge-1.21.1-21.1.0.12.jar       |Biomes O' Plenty              |biomesoplenty                 |21.1.0.12           |Manifest: NOSIGNATURE
		bloodmoon-neoforge-1.0.0-1.21.1.jar               |Bloodmoon Update              |bloodmoon                     |1.0.0-1.21.1        |Manifest: NOSIGNATURE
		cabletiers-neoforge-1.21.1-0.5.1.jar              |Cable Tiers                   |cabletiers                    |1.21.1-0.5.1        |Manifest: NOSIGNATURE
		caelus-neoforge-7.0.1+1.21.1.jar                  |Caelus API                    |caelus                        |7.0.1+1.21.1        |Manifest: NOSIGNATURE
		cc-tweaked-1.21.1-forge-1.116.1.jar               |CC: Tweaked                   |computercraft                 |1.116.1             |Manifest: NOSIGNATURE
		cccbridge-mc1.21.1-v1.7.2-neoforge.jar            |CC:C Bridge                   |cccbridge                     |1.7.2               |Manifest: NOSIGNATURE
		cig_craft-0.7-neoforge-1.21.1.jar                 |Cig Craft                     |cig_craft                     |0.7                 |Manifest: NOSIGNATURE
		cloth-config-15.0.140-neoforge.jar                |Cloth Config v15 API          |cloth_config                  |15.0.140            |Manifest: NOSIGNATURE
		coffee_delight-1.4.1.jar                          |Coffee Delight                |coffee_delight                |1.4.1               |Manifest: NOSIGNATURE
		collective-1.21.1-8.11.jar                        |Collective                    |collective                    |8.11                |Manifest: NOSIGNATURE
		common-networking-neoforge-1.0.18-1.21.1.jar      |Common Networking             |commonnetworking              |1.0.18-1.21.1       |Manifest: NOSIGNATURE
		compatdelight-1.0.1.1.jar                         |Compat Delight                |compatdelight                 |1.0.1.1             |Manifest: NOSIGNATURE
		c2me-neoforge-mc1.21.1-0.3.0+alpha.0.82.jar       |Concurrent Chunk Management En|c2me                          |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-base-mc1.21.1-0.3.0+alpha.0.82-all.jar       |Concurrent Chunk Management En|c2me_base                     |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-client-uncapvd-mc1.21.1-0.3.0+alpha.0.82.jar |Concurrent Chunk Management En|c2me_client_uncapvd           |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-fixes-chunkio-threading-issues-mc1.21.1-0.3.0|Concurrent Chunk Management En|c2me_fixes_chunkio_threading_i|0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-fixes-general-threading-issues-mc1.21.1-0.3.0|Concurrent Chunk Management En|c2me_fixes_general_threading_i|0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-fixes-worldgen-threading-issues-mc1.21.1-0.3.|Concurrent Chunk Management En|c2me_fixes_worldgen_threading_|0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-fixes-worldgen-vanilla-bugs-mc1.21.1-0.3.0+al|Concurrent Chunk Management En|c2me_fixes_worldgen_vanilla_bu|0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-notickvd-mc1.21.1-0.3.0+alpha.0.82.jar       |Concurrent Chunk Management En|c2me_notickvd                 |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-opts-chunkio-mc1.21.1-0.3.0+alpha.0.82.jar   |Concurrent Chunk Management En|c2me_opts_chunkio             |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-opts-dfc-mc1.21.1-0.3.0+alpha.0.82.jar       |Concurrent Chunk Management En|c2me_opts_dfc                 |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-opts-worldgen-general-mc1.21.1-0.3.0+alpha.0.|Concurrent Chunk Management En|c2me_opts_worldgen_general    |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-opts-math-mc1.21.1-0.3.0+alpha.0.82.jar      |Concurrent Chunk Management En|c2me_opts_math                |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-opts-allocs-mc1.21.1-0.3.0+alpha.0.82.jar    |Concurrent Chunk Management En|c2me_opts_allocs              |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-opts-natives-math-mc1.21.1-0.3.0+alpha.0.82.j|Concurrent Chunk Management En|c2me_opts_natives_math        |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-opts-scheduling-mc1.21.1-0.3.0+alpha.0.82.jar|Concurrent Chunk Management En|c2me_opts_scheduling          |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-opts-worldgen-vanilla-mc1.21.1-0.3.0+alpha.0.|Concurrent Chunk Management En|c2me_opts_worldgen_vanilla    |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-rewrites-chunkio-mc1.21.1-0.3.0+alpha.0.82.ja|Concurrent Chunk Management En|c2me_rewrites_chunkio         |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-rewrites-chunk-serializer-mc1.21.1-0.3.0+alph|Concurrent Chunk Management En|c2me_rewrites_chunk_serializer|0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-rewrites-chunk-system-mc1.21.1-0.3.0+alpha.0.|Concurrent Chunk Management En|c2me_rewrites_chunk_system    |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-server-utils-mc1.21.1-0.3.0+alpha.0.82.jar   |Concurrent Chunk Management En|c2me_server_utils             |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		c2me-threading-lighting-mc1.21.1-0.3.0+alpha.0.82.|Concurrent Chunk Management En|c2me_threading_lighting       |0.3.0+alpha.0.82+1.2|Manifest: NOSIGNATURE
		conditional-mixin-neoforge-0.6.4.jar              |conditional mixin             |conditional_mixin             |0.6.4               |Manifest: NOSIGNATURE
		configlibtxf-7.2.8-neoforge.jar                   |ConfigLib TXF                 |configlibtxf                  |7.2.8-neoforge      |Manifest: NOSIGNATURE
		CTM-1.21-1.2.1+3.jar                              |ConnectedTexturesMod          |ctm                           |1.21-1.2.1+3        |Manifest: NOSIGNATURE
		Corgilib-NeoForge-1.21.1-5.0.0.7.jar              |CorgiLib                      |corgilib                      |5.0.0.7             |Manifest: NOSIGNATURE
		corn_delight-1.1.8-1.21.1.jar                     |Corn Delight                  |corn_delight                  |1.1.8-1.21.1        |Manifest: NOSIGNATURE
		cratedelight-25.09.22-1.21-neoforge.jar           |Crate Delight                 |cratedelight                  |25.09.22-1.21-neofor|Manifest: NOSIGNATURE
		cratedelightcroptopia-24.12.27-1.21-neoforge.jar  |Crate Delight: Croptopia      |cratedelightcroptopia         |24.12.27-1.21-neofor|Manifest: NOSIGNATURE
		create-1.21.1-6.0.6.jar                           |Create                        |create                        |6.0.6               |Manifest: NOSIGNATURE
		createaddition-1.5.5.jar                          |Create Crafts & Additions     |createaddition                |1.5.5               |Manifest: NOSIGNATURE
		createmoreburnerscompat-1.1.0-1.21.1.jar          |Create crowns More burners com|createmoreburnerscompat       |1.0.0               |Manifest: NOSIGNATURE
		createtea1.21.1-neo_forge-1.0.jar                 |Create delicious teas         |createtea                     |1.0                 |Manifest: NOSIGNATURE
		createdieselgenerators-1.21.1-1.3.5.jar           |Create Diesel Generators      |createdieselgenerators        |1.21.1-1.3.5        |Manifest: NOSIGNATURE
		Create Encased-1.21.1-1.7.2-fix1.jar              |Create Encased                |createcasing                  |1.7.2-fix1          |Manifest: NOSIGNATURE
		cmlinkedremote-1.1.1.jar                          |Create More: Linked Remote    |cmlinkedremote                |1.1.1               |Manifest: NOSIGNATURE
		create-otbwg-compat-1.0.jar                       |Create Oh The Biomes We ve Gon|create_otbwg_compat           |0.0NONE             |Manifest: NOSIGNATURE
		create_sophback_compat-1.0.jar                    |Create Oh The Biomes We ve Gon|create_sophback_compat        |0.0NONE             |Manifest: NOSIGNATURE
		createoritechcompat-1.20.1-1.0.jar                |Create Oritech Compat         |createoritechcompat           |1.0                 |Manifest: NOSIGNATURE
		create_simple_generator-1.0.8-1.21.1.jar          |Create Simple Generator       |create_simple_generator       |1.0.8-1.21.1        |Manifest: NOSIGNATURE
		sliceanddice-forge-4.1.2.jar                      |Create Slice & Dice           |sliceanddice                  |4.1.2               |Manifest: NOSIGNATURE
		create-stuff-additions1.21.1_v2.1.0e.jar          |Create Stuff 'N Additions     |create_sa                     |2.1.0.              |Manifest: NOSIGNATURE
		create_train_parts-0.3.2-1.21.1.jar               |Create Train Parts            |create_train_parts            |0.3.2               |Manifest: NOSIGNATURE
		bellsandwhistles-0.4.7-1.21.1.jar                 |Create: Bells & Whistles      |bellsandwhistles              |0.4.7-1.21.1        |Manifest: NOSIGNATURE
		create_better_motors-3.1.5.jar                    |Create: Better Motors         |create_better_motors          |3.1.5               |Manifest: NOSIGNATURE
		create_bb-1.0.5-1.21.1-neoforge.jar               |Create: Blocks & Bogies       |create_bb                     |1.0.5               |Manifest: NOSIGNATURE
		createcclogistics-1.21.1-0.3.6.jar                |Create: CC Total Logistics    |createcclogistics             |0.3.6               |Manifest: NOSIGNATURE
		create-central-kitchen-2.2.4.jar                  |Create: Central Kitchen       |create_central_kitchen        |2.2.4               |Manifest: NOSIGNATURE
		create_connected-1.1.6-mc1.21.1.jar               |Create: Connected             |create_connected              |1.1.6-mc1.21.1      |Manifest: NOSIGNATURE
		copycats-3.0.2+mc.1.21.1-neoforge.jar             |Create: Copycats+             |copycats                      |3.0.2+mc.1.21.1-neof|Manifest: NOSIGNATURE
		create_cultivation-0.1.3.jar                      |Create: Cultivation Craft     |create_cultivation            |0.1.3               |Manifest: NOSIGNATURE
		create_cyber_goggles-1.21.1-6.5.15-NeoForge.jar   |Create: Cyber Goggles         |create_cyber_goggles          |6.5.15              |Manifest: NOSIGNATURE
		create-dragons-plus-1.8.1.jar                     |Create: Dragons Plus          |create_dragons_plus           |1.8.1               |Manifest: NOSIGNATURE
		DnDesires-1.21.1-2.2c-BETA.jar                    |Create: Dreams n' Desires     |dndesires                     |2.2c-BETA           |Manifest: NOSIGNATURE
		create_extra_casing-4.0.4.jar                     |Create: Extra Casing          |create_extra_casing           |4.0.4               |Manifest: NOSIGNATURE
		createfisheryindustry-4.2.2.jar                   |Create: Fishery Industry      |createfisheryindustry         |4.2.2               |Manifest: NOSIGNATURE
		createfood-neoforge-1.21.1-2.0.0-beta-3.jar       |Create: Food                  |createfood                    |2.0.0-beta-3        |Manifest: NOSIGNATURE
		createframed-1.21.1-1.6.8.jar                     |Create: Framed                |createframed                  |1.6.8               |Manifest: NOSIGNATURE
		create-integrated-farming-1.1.2b.jar              |Create: Integrated Farming    |create_integrated_farming     |1.1.2b              |Manifest: NOSIGNATURE
		create_ironworks-4.0.0-neoforge-1.21.1.jar        |Create: Ironworks             |create_ironworks              |4.0.0               |Manifest: NOSIGNATURE
		createornithopterglider-1.0.3-1.21.1.jar          |Create: Ornithopter Glider    |createornithopterglider       |1.0.3-1.21.1        |Manifest: NOSIGNATURE
		create_oxidized-0.1.3.jar                         |Create: Oxidized              |create_oxidized               |0.1.3               |Manifest: NOSIGNATURE
		create_power_loader-2.0.3-mc1.21.1.jar            |Create: Power Loader          |create_power_loader           |2.0.3-mc1.21.1      |Manifest: NOSIGNATURE
		createprism-1.1.3.jar                             |Create: Prismatic Shine       |createprism                   |1.1.3               |Manifest: NOSIGNATURE
		fxntstorage-1.1.4+mc-1.21.1-neoforge.jar          |Create: Storage               |fxntstorage                   |1.1.4               |Manifest: NOSIGNATURE
		create_things_and_misc-4.0-neoforge-1.21.1.jar    |create: things and misc       |create_things_and_misc        |1.0.0               |Manifest: NOSIGNATURE
		create_ultimate_factory-2.2.1-neoforge-1.21.1.jar |Create: Ultimate Factory      |create_ultimate_factory       |2.2.1               |Manifest: NOSIGNATURE
		create_vibrant_vaults-0.3.2.jar                   |Create: Vibrant Vaults        |create_vibrant_vaults         |0.3.2               |Manifest: NOSIGNATURE
		createbetterfps-1.21.1-1.1.3.jar                  |CreateBetterFps               |createbetterfps               |1.1.3               |Manifest: NOSIGNATURE
		crowns-1.21.1_1.5.jar                             |Creating Rotation Operated Wit|crowns                        |1.4d                |Manifest: NOSIGNATURE
		croptopia_1.21.1_NEO-FORGE-4.2.1.jar              |Croptopia                     |croptopia                     |4.2.1               |Manifest: NOSIGNATURE
		rose-quartz-compat-1.21.1-1.3.jar                 |CrystalRecipes                |crystalrecipes                |1.0.0               |Manifest: NOSIGNATURE
		curios-neoforge-9.5.1+1.21.1.jar                  |Curios API                    |curios                        |9.5.1+1.21.1        |Manifest: NOSIGNATURE
		cuttingdelight-1.0.0-beta.jar                     |Cutting Delight               |cuttingdelight                |1.0.0-beta          |Manifest: NOSIGNATURE
		decorativelattices 1.21.1 - 1.0 NeoForge.jar      |Decorative lattices           |decorativelattices            |1.0                 |Manifest: NOSIGNATURE
		Decorativewoodenlattices 1.21.1 - v1.2 - NeoForge.|Decorative wooden lattices    |decorativewoodenlattices      |1.2                 |Manifest: NOSIGNATURE
		Design-n-Decor-1.21.1-2.1.0.jar                   |Design n' Decor               |dndecor                       |2.1.0               |Manifest: NOSIGNATURE
		DimStorage-1.21.1-9.1.0.jar                       |DimStorage                    |dimstorage                    |9.1.0               |Manifest: NOSIGNATURE
		disable_oritech_ores-1.0.0.jar                    |disable_oritech_ores          |disable_oritech_ores          |1.21                |Manifest: NOSIGNATURE
		doubledoors-1.21.1-7.1.jar                        |Double Doors                  |doubledoors                   |7.1                 |Manifest: NOSIGNATURE
		DramaticDoors-NeoQuiFab-1.21.1-3.3.2.jar          |Dramatic Doors                |dramaticdoors                 |1.21.1-3.3.2        |Manifest: NOSIGNATURE
		DumplingsDelightRewrapped-1.21.1-1.3.0.jar        |Dumpling's Delight Rewrapped  |dumplings_delight             |1.3.0               |Manifest: NOSIGNATURE
		dynamic-fps-3.9.5+minecraft-1.21.0-neoforge.jar   |Dynamic FPS                   |dynamic_fps                   |3.9.5               |Manifest: NOSIGNATURE
		EdivadLib-1.21-3.0.0.jar                          |EdivadLib                     |edivadlib                     |3.0.0               |Manifest: NOSIGNATURE
		endermanoverhaul-neoforge-1.21.1-2.0.2.jar        |Enderman Overhaul             |endermanoverhaul              |2.0.2               |Manifest: NOSIGNATURE
		energizedpower-1.21.1-2.15.4-neoforge.jar         |Energized Power               |energizedpower                |1.21.1-2.15.4-neofor|Manifest: NOSIGNATURE
		energizedpowerbop-1.21.1-1.0.0-neoforge.jar       |Energized Power - Biomes O' Pl|energizedpowerbop             |1.21.1-1.0.0-neoforg|Manifest: NOSIGNATURE
		enhancedblockentities-0.10.2+1.21_mapped_moj_1.21.|Enhanced Block Entities       |enhancedblockentities         |0.10.21.21          |Manifest: NOSIGNATURE
		entityculling-neoforge-1.9.2-mc1.21.1.jar         |EntityCulling                 |entityculling                 |1.9.2               |Manifest: NOSIGNATURE
		EpheroLib-1.21.1-NEO-FORGE-1.2.0.jar              |EpheroLib                     |epherolib                     |1.2.0               |Manifest: NOSIGNATURE
